,id,name,host_id,neighbourhood_group_cleansed,zipcode,latitude,longitude,room_type,bedrooms,square_feet,price,number_of_reviews,review_scores_rating,accommodates,bathrooms,beds,host_total_listings_count
27037,13142059,Cosy 1 bedroom in Upper East 75th,3379739,Manhattan,10021,40.772047529790726,-73.95860576060196,Entire home/apt,1.0,,175.0,1,80.0,4,1.0,2.0,6.0
27038,7637032,Spacious room 25min to Time Square,40067331,Manhattan,10040,40.8551429297956,-73.92783757432788,Private room,1.0,,75.0,0,,2,1.0,2.0,1.0
27039,4098078,Beautiful 1 room of 2 bedroom,15277039,Manhattan,10031,40.82360337894175,-73.94743460867,Private room,1.0,,100.0,2,100.0,2,1.0,1.0,1.0
27043,4753434,Quiet and Airy East Village Gem,24529641,Manhattan,10009,40.72856155886303,-73.97962375849475,Entire home/apt,1.0,,180.0,0,,2,1.0,1.0,1.0
27046,15894541,Luxury 1Bd apt Best View and Location,21438814,Manhattan,10006,40.708714968448646,-74.01334908341994,Entire home/apt,1.0,,249.0,0,,4,1.0,1.0,1.0
27051,9471997,Lovely 1-bedroom apartment in SoHo!,10208450,Manhattan,10012,40.72615407521295,-74.00225451579055,Entire home/apt,1.0,,100.0,1,40.0,3,1.0,1.0,1.0
27052,1619695,Only 10 mins to CENTRAL PARK! :),8616291,Manhattan,10031,40.82184452904094,-73.95030823676478,Private room,1.0,,69.0,62,93.0,2,1.0,1.0,2.0
27053,14452731,Cozy room just 15 mins from Central Park,8616291,Manhattan,10031,40.8211162380183,-73.95111628521134,Private room,1.0,,69.0,14,94.0,2,1.0,1.0,2.0
27060,14321655,"Immaculate Upper East Side Apartment, 2 Floors!",26640928,Manhattan,10028,40.7734811105115,-73.95254398581919,Entire home/apt,2.0,,200.0,5,100.0,3,3.0,2.0,1.0
27061,11569131,Cozy Room in SoHo (BDFMNR6 trains),7014073,Manhattan,10012,40.72340772610365,-73.99606624373823,Private room,1.0,,69.0,1,,1,1.0,1.0,1.0
27066,13928418,Bright and cozy bedroom,25300344,Manhattan,10035,40.79743935990248,-73.93537654237177,Private room,1.0,,77.0,0,,1,1.0,1.0,1.0
27068,7768007,Great location @ fantastic price!!,4238174,Manhattan,10036,40.760365896881254,-73.99070651009063,Entire home/apt,1.0,,206.0,0,,2,1.0,1.0,1.0
27073,11700127,Beautiful Cozy UWS Studio by C Park,28771158,Manhattan,,40.78441926444227,-73.97113409015924,Entire home/apt,0.0,,200.0,35,97.0,2,1.0,1.0,1.0
27078,15632312,Bright and Sunny 2 Bedroom Apt.,9329143,Manhattan,10029,40.799314372032036,-73.94196031123995,Entire home/apt,2.0,,170.0,0,,5,1.0,3.0,1.0
27079,4884404,Beautiful Midtown w/LARGE Terrace,2286762,Manhattan,10018,40.753043735898665,-73.98636115229488,Entire home/apt,1.0,,278.0,8,98.0,2,1.0,1.0,1.0
27080,15370140,Amazingly located studio Upper East Side 4 sleeps!,31588810,Manhattan,10028,40.77344254105928,-73.9471892996429,Entire home/apt,0.0,,175.0,3,100.0,2,1.0,2.0,1.0
27081,11922580,Beautiful Apt near Columbia Univ,63624704,Manhattan,10027,40.81207673917788,-73.96094268009438,Private room,1.0,,65.0,46,87.0,3,1.0,2.0,2.0
27082,15632291,Apt near Columbia University and Central Park,63624704,Manhattan,10027,40.813390948025116,-73.96072975972824,Private room,1.0,,54.0,2,90.0,3,1.0,1.0,2.0
27086,9471893,Newly Renovated Soho Apt: 2br/2bath,49090209,Manhattan,10012,40.72771820161262,-74.00129861128204,Entire home/apt,2.0,,225.0,1,100.0,4,2.0,2.0,1.0
27094,11920660,Brightly Skylit 3 Bedroom Soho Loft,62316222,Manhattan,10013,40.720640740856716,-73.99956964989045,Entire home/apt,3.0,,595.0,11,82.0,8,1.0,4.0,1.0
27096,595604,2 Bed Manhattan Apt. Minimum 30 DAYS,2943157,Manhattan,10032,40.834698533004314,-73.9485720191206,Entire home/apt,2.0,,85.0,34,88.0,1,1.0,2.0,2.0
27098,7826411,Worldly styled 1 BR in trendy LES,24881130,Manhattan,10002,40.72183972971153,-73.98679691830729,Entire home/apt,1.0,,100.0,0,,3,1.0,2.0,1.0
27100,13928304,Two floor Apartment Central Park,82746113,Manhattan,10024,40.78706855990013,-73.97024246354567,Entire home/apt,1.0,,100.0,2,,2,1.0,2.0,1.0
27101,9078632,Private apartment in Manhattan,42570179,Manhattan,10032,40.835589762048244,-73.94551521623106,Private room,1.0,,75.0,35,93.0,2,1.0,1.0,1.0
27104,4884325,Midtown NYC Luxury with River View!,25128129,Manhattan,10016,40.74455694655322,-73.97122467570226,Private room,1.0,,120.0,12,98.0,2,1.0,1.0,1.0
27113,13866541,Lovely room in secured apartment,61961,Manhattan,10019,40.76457535440653,-73.99281716652025,Private room,1.0,,99.0,17,78.0,2,1.5,1.0,2.0
27114,11568987,Amazing room in 3 bedroom apartment,61961,Manhattan,10019,40.76445017386589,-73.99149343511063,Private room,1.0,,97.0,31,79.0,2,1.5,1.0,2.0
27119,2262868,Consider it home,11163915,Manhattan,10025,40.794319810872615,-73.97269279681694,Entire home/apt,1.0,,150.0,1,100.0,3,1.0,1.0,1.0
27121,11826435,Sunny Space Columbia West Harlem,672489,Manhattan,10026,40.801536875778005,-73.95752093072112,Entire home/apt,1.0,,70.0,14,84.0,2,1.0,1.0,2.0
27122,2000722,Sunny 1 BR Columbia/Central Park,672489,Manhattan,10026,40.80178752433304,-73.95704545739845,Entire home/apt,1.0,,200.0,5,90.0,4,1.0,2.0,2.0
27123,5354632,Private Room Inwood Park Manhattan,19931875,Manhattan,10034,40.87206274574064,-73.92946299033841,Private room,1.0,,60.0,7,86.0,3,1.0,1.0,4.0
27125,13666116,Private Room in Morningside Heights,79459633,Manhattan,10025,40.80442490099061,-73.9636163659285,Private room,1.0,,90.0,4,95.0,2,1.0,1.0,1.0
27132,16156472,Spending Christmas and New Years Eve in NYC?,39930065,Manhattan,10002,40.71348042087705,-73.99522879750455,Private room,1.0,,90.0,0,,2,1.0,1.0,1.0
27137,16156461,Centrally located apt in the heart of Manhattan.,105453046,Manhattan,10036,40.759845410615796,-73.98681874051391,Shared room,1.0,,80.0,0,,1,1.0,1.0,1.0
27142,15111898,Bed in Luxe Wall St apt for FEMALE,94351454,Manhattan,10005,40.70526851938713,-74.00674289211018,Shared room,1.0,,59.0,1,100.0,1,1.0,1.0,2.0
27143,14976766,Private Room*LUXE FiDi*Building!,94351454,Manhattan,10005,40.703267418975614,-74.00882545306102,Private room,1.0,0.0,72.0,2,100.0,2,1.0,1.0,2.0
27144,5015281,Gramercy Park View Pied A Terre,25870353,Manhattan,10003,40.73661427957916,-73.98705896177624,Entire home/apt,0.0,,1000.0,0,,1,1.0,1.0,1.0
27145,15176321,Bedroom available in Huge Soho Loft,51971819,Manhattan,10013,40.724137286076456,-74.00363397540302,Private room,1.0,,155.0,0,,1,1.0,1.0,2.0
27146,10127075,Soho 2 Bedroom 1300 sqft.  Loft,51971819,Manhattan,10013,40.72256360956261,-73.99914331554669,Entire home/apt,2.0,,364.0,2,80.0,5,1.0,3.0,2.0
27149,8981866,1 bedroom in 2 bedroom 2 bath Lux,4872235,Manhattan,10013,40.716424417698974,-74.00336070771858,Private room,1.0,,87.0,0,,2,1.0,1.0,1.0
27150,1869533,TriBeCa 2 Bed 2 Bath Lux High Rise,4872235,Manhattan,10013,40.71910381473047,-73.99710811979419,Entire home/apt,2.0,,294.0,9,96.0,5,2.0,3.0,1.0
27156,5669670,Riverside Manhattan Room!,29392702,Manhattan,10031,40.82296559467257,-73.954775803151,Private room,1.0,,85.0,17,86.0,1,2.0,1.0,1.0
27158,11961124,Spacious Downtown Loft Studio,20472942,Manhattan,10038,40.710147679788534,-74.00824059683704,Entire home/apt,0.0,,200.0,3,100.0,3,1.0,1.0,1.0
27161,10743833,Private Room In A Cozy Apt,51668331,Manhattan,10035,40.80173020728949,-73.9378299937603,Private room,1.0,,48.0,1,,1,1.0,1.0,3.0
27162,4358936,Shared space in beautiful apt near Central Park.,22626517,Manhattan,10026,40.80287292541985,-73.95602774652038,Private room,1.0,,87.0,16,95.0,5,1.5,3.0,1.0
27163,15500173,"Spacious Historical Riverside Park, CA King bed!",9198385,Manhattan,10027,40.81607152999217,-73.9604185952376,Entire home/apt,1.0,,110.0,0,,4,1.0,1.0,2.0
27164,14451482,"Large, Fully Furnished, SUNNY Apt@ Riverside Park",9198385,Manhattan,10027,40.814267683179374,-73.95927936240393,Entire home/apt,1.0,,150.0,1,100.0,4,1.0,2.0,2.0
27166,7111430,Private Times Sq/Hells Ktchn Studio,37250268,Manhattan,10036,40.760429826764025,-73.99215606108385,Entire home/apt,0.0,,125.0,21,94.0,2,1.0,1.0,1.0
27169,10124536,Greenwich village for two!,51538274,Manhattan,10012,40.72790238286203,-73.99938613957697,Entire home/apt,1.0,,200.0,0,,2,1.0,1.0,1.0
27170,6323445,Beautiful UES 1BR Apartment,24070095,Manhattan,10021,40.770317202916814,-73.96161423853418,Entire home/apt,1.0,,175.0,0,,2,1.0,1.0,1.0
27172,1749563,Spacious Studio Apartment,6071699,Manhattan,10035,40.80373536571854,-73.93315129357126,Entire home/apt,0.0,,110.0,97,89.0,4,1.0,2.0,2.0
27173,3833046, Modern 1 bedroom near Subway,6071699,Manhattan,10035,40.8022565513389,-73.93507304308062,Entire home/apt,1.0,,135.0,89,87.0,4,1.0,2.0,2.0
27180,4833145,Cozy Apartment in Harlem USA,24445438,Manhattan,10030,40.81830862115565,-73.94429434316979,Entire home/apt,1.0,,100.0,5,92.0,2,1.0,1.0,1.0
27181,5143751,Lovely Apt steps from Central Park.,1935529,Manhattan,10021,40.76839055133024,-73.95550456864427,Entire home/apt,1.0,,130.0,18,93.0,3,1.0,1.0,1.0
27183,13532366,Chill Private Room in Extremely Convenient Place,9540269,Manhattan,10019,40.76986308675655,-73.98672529046748,Private room,1.0,,90.0,1,100.0,3,1.0,1.0,1.0
27188,4750486,Sun-drenched 1BD in Upper East Side,13631524,Manhattan,10035,40.79774208163206,-73.93243937942759,Private room,1.0,,75.0,116,92.0,2,1.0,1.0,1.0
27189,14187707,Time Square/Apartment - Enjoy NYC,3726544,Manhattan,10018,40.75592648109252,-73.99305733091649,Entire home/apt,1.0,,190.0,1,80.0,4,1.0,2.0,1.0
27190,13156212,Great room in the Upper West Side,21891775,Manhattan,10023,40.777221805740865,-73.98064735401326,Shared room,1.0,,9900.0,0,,1,1.0,1.0,1.0
27191,13925556,Spacious studio by Lincoln Center,82704958,Manhattan,10023,40.77298409317991,-73.98740267365291,Entire home/apt,1.0,,160.0,4,90.0,3,1.0,1.0,1.0
27192,12221623,NYC  Sublet $2800  Jan 1st,27216145,Manhattan,10128,40.77776219099622,-73.94625857302546,Private room,1.0,,2800.0,0,,2,1.0,1.0,2.0
27194,9993361,♥ Central Park meets Broadway ♥,51339741,Manhattan,10023,40.779954913482854,-73.97755106485756,Private room,1.0,,135.0,72,94.0,2,1.0,1.0,2.0
27195,10417214,Private Central Park Apartment,51339741,Manhattan,10023,40.780351907280895,-73.97911160158891,Private room,1.0,,150.0,1,100.0,4,1.0,2.0,2.0
27204,10124443,"Beautiful, Relaxing, Renovated Room",36474389,Manhattan,10031,40.8276505301042,-73.94781421200355,Private room,1.0,,68.0,15,88.0,3,1.0,1.0,1.0
27208,818325,Quiet Apt in Midtown Manhattan,4298167,Manhattan,10016,40.744496395670296,-73.97582739610324,Entire home/apt,1.0,,135.0,7,87.0,2,1.0,1.0,1.0
27209,10124430,Light and Bright in Spanish Harlem,14188497,Manhattan,10029,40.79521568081462,-73.94147538964548,Entire home/apt,1.0,,149.0,9,87.0,2,1.0,1.0,1.0
27210,7760406,Modern Chelsea Studio,39060578,Manhattan,10011,40.743358039249046,-74.00278497658637,Entire home/apt,0.0,,150.0,21,98.0,4,1.0,3.0,1.0
27211,12352651,SPACIOUS Gramercy 1 BDR w/ big LR sleeps up to 4,28658689,Manhattan,,40.741921794628055,-73.97935226153352,Entire home/apt,1.0,,200.0,4,100.0,4,1.0,2.0,1.0
27212,3701890,1 bedroom apartment on the UWS,3146957,Manhattan,10023,40.77918234231199,-73.98739909595672,Entire home/apt,1.0,,185.0,5,100.0,4,1.0,2.0,1.0
27213,7240830,"Simple, Easily Accessible Apartment",35084276,Manhattan,10033,40.84664263524396,-73.93671869576549,Private room,1.0,,65.0,1,60.0,2,1.0,1.0,1.0
27215,13794419,A room in the city where you can enjoy Art&Music,81076069,Manhattan,10035,40.79870681736625,-73.93477672912383,Private room,1.0,,120.0,4,75.0,2,1.0,1.0,1.0
27216,14842991,Sunny Upper East Side Escape,4611487,Manhattan,10021,40.76749420011223,-73.95470681640126,Private room,1.0,,85.0,15,99.0,2,1.0,1.0,1.0
27218,10124395,Beautiful room in heart of Manhattan,24387853,Manhattan,10002,40.719784208919954,-73.98288171433344,Private room,1.0,,90.0,0,,2,1.0,1.0,1.0
27219,4226098,W. 80's Central Park 3 Blocks Walk,21930989,Manhattan,10024,40.78882574105168,-73.97616147567852,Private room,1.0,,98.0,141,92.0,2,1.0,1.0,1.0
27226,293973,1000sft FURNISHED LOFT - SUNLIGHT,1520436,Manhattan,10002,40.716305725460366,-73.99174485480391,Entire home/apt,1.0,,200.0,0,,3,1.0,1.0,1.0
27229,14056526,Large bedroom with private bath in East Harlem,84340208,Manhattan,10029,40.78900287331496,-73.94040571991779,Private room,1.0,,65.0,5,92.0,2,1.0,1.0,1.0
27230,818252,Sunny Bedroom in Luxury Building,3571277,Manhattan,10038,40.70619656199712,-74.00799078594419,Private room,1.0,,135.0,27,94.0,2,1.0,1.0,2.0
27231,818253,Private BR in Luxury Building Apt,3571277,Manhattan,10038,40.70784175479741,-74.00614906934145,Private room,1.0,,110.0,12,95.0,2,1.0,1.0,2.0
27232,6103761,Sunny Room in Unique Apartment,9646099,Manhattan,10028,40.773736441560075,-73.94913571190777,Private room,1.0,,50.0,19,99.0,2,1.0,1.0,2.0
27233,6323266,Unique & Quirky Upper East Side Apt,9646099,Manhattan,10028,40.774303396177736,-73.94971215286263,Entire home/apt,3.0,,350.0,9,100.0,6,1.0,3.0,2.0
27234,9731134,Peaceful Bohemian Studio,29877911,Manhattan,10026,40.79989408085694,-73.95213070756381,Entire home/apt,0.0,,120.0,19,90.0,2,1.0,1.0,1.0
27239,949306,Beautiful 1 Bedroom Apt,5146965,Manhattan,10033,40.851081117733045,-73.93377751162619,Entire home/apt,1.0,,100.0,3,97.0,1,1.0,1.0,1.0
27240,5628539,3n  GREAT 1BR APT IN NEW YORK CITY,24715671,Manhattan,10016,40.741965938788326,-73.98373113488556,Entire home/apt,1.0,,265.0,12,83.0,5,1.0,1.0,4.0
27241,4796070,1A GREAT  APT NEW YORK CITY !!!,24715671,Manhattan,10016,40.744387164536185,-73.98328760994903,Entire home/apt,1.0,,275.0,30,90.0,5,1.0,1.0,4.0
27242,5536824,3S  GREAT 1BR APT PARK AVE MUST SEE,24715671,Manhattan,10016,40.74293882761085,-73.98498556042676,Entire home/apt,1.0,,249.0,6,80.0,5,1.0,1.0,4.0
27243,9862199,Cozy Studio Home on the UWS!,32787246,Manhattan,10025,40.80382674794331,-73.96792567642079,Entire home/apt,0.0,,103.0,1,100.0,4,1.0,2.0,1.0
27244,1342515,Furnished Room + Bath in Hamiliton Heights,7281500,Manhattan,10031,40.823434486823786,-73.94506886616027,Private room,1.0,,69.0,13,94.0,2,2.0,1.0,1.0
27246,7502894,Private bedroom in UES family home,37480374,Manhattan,10128,40.77880250949734,-73.95018251881051,Private room,1.0,,85.0,12,97.0,2,1.0,1.0,1.0
27247,3832863,1 Bdrm w/ huge Deck in Village/SOHO,18094896,Manhattan,10014,40.72912388764285,-74.00297931379632,Entire home/apt,1.0,,275.0,16,89.0,2,1.0,1.0,2.0
27249,6716444,Large and Quiet Private Bedroom,24466159,Manhattan,10003,40.728788816626036,-73.98574565150567,Private room,1.0,,90.0,2,90.0,2,1.0,1.0,1.0
27250,11670701,"True One Bedroom with Loft, HUUUGE",979268,Manhattan,10003,40.735684388089815,-73.98648861506993,Entire home/apt,1.0,,249.0,7,100.0,4,1.0,2.0,2.0
27251,14187533,Great REAL Two Bedroom in Manhattan.,7799229,Manhattan,10002,40.71673563239844,-73.98361986643691,Entire home/apt,2.0,,195.0,24,88.0,4,1.0,2.0,2.0
27256,2653186,"Bright, spacious 1BR in UES",13360423,Manhattan,10028,40.77645113100297,-73.94864966386001,Entire home/apt,1.0,,90.0,13,94.0,3,1.0,1.0,1.0
27259,14772734,Sunny 1BD in Upper East Side/East Harlem,34476085,Manhattan,10029,40.78943326703778,-73.94986272028092,Private room,1.0,,93.0,7,97.0,2,1.0,1.0,1.0
27260,14711796,Sunny huge FiDi loft w water views,424878,Manhattan,10004,40.70482867255306,-74.01545293167452,Entire home/apt,1.0,,160.0,0,,3,1.0,1.0,2.0
27265,16148989,Cozy and Quiet Room in Shared Apartment,24273473,Manhattan,10031,40.82116160189229,-73.9552349421858,Private room,1.0,,30.0,0,,1,1.5,1.0,1.0
27266,8813547,For Christmas-Large New 1 BR Near Central Park,30350590,Manhattan,10019,40.76268162156978,-73.98406591439867,Private room,1.0,,230.0,10,97.0,2,1.0,1.0,1.0
27272,12955262,2 bedroom loft-like ground floor with patio,3710740,Manhattan,10027,40.81805707404253,-73.95374312573735,Entire home/apt,2.0,,150.0,17,95.0,6,1.0,2.0,2.0
27273,13129533,Room in loft-like NYC apartment with patio,3710740,Manhattan,10027,40.817765388632075,-73.95350470090291,Private room,1.0,,60.0,3,100.0,4,1.0,1.0,2.0
27275,8682447,• Beautiful Soho Living •,45318063,Manhattan,10012,40.729374453568674,-73.999672204599,Entire home/apt,1.0,,183.0,57,92.0,3,1.0,2.0,2.0
27283,1080270,"The Best  location in west village, super sunlight",5942060,Manhattan,10014,40.73285290013384,-74.00345402772307,Entire home/apt,1.0,,150.0,8,100.0,2,1.0,2.0,1.0
27284,14449603,Studio in Chelsea - Flexible with rates,46122734,Manhattan,10001,40.751287002314506,-73.993555569191,Entire home/apt,0.0,,200.0,1,80.0,4,1.0,3.0,1.0
27286,15760278,Cozy fully equiped studio in new building.,35584274,Manhattan,10016,40.743160513504954,-73.98363575802277,Entire home/apt,0.0,,200.0,1,,2,1.0,1.0,1.0
27287,8740241,Big Bedroom 3 blocks from Broadway,45850983,Manhattan,10019,40.76296529334787,-73.99125393554067,Private room,1.0,,95.0,12,95.0,2,1.0,1.0,4.0
27288,13446870,Air-bed in Hell's Kitchen,45850983,Manhattan,10019,40.763203930549544,-73.99198570483767,Shared room,1.0,,55.0,4,100.0,2,1.0,2.0,4.0
27289,8813854,Stay next to TimesSquare & Broadway,45850983,Manhattan,10019,40.7645527517048,-73.99297091733095,Entire home/apt,1.0,,220.0,22,90.0,5,1.0,2.0,4.0
27290,8813461,Comfy couch near Times Square,45850983,Manhattan,10019,40.76322478923543,-73.99260878167227,Shared room,1.0,,44.0,19,88.0,1,1.0,1.0,4.0
27291,11697031,Convenient 4 Bedroom APT in Midtown for big group,62136686,Manhattan,10018,40.749266619333625,-73.98642256858865,Entire home/apt,4.0,,379.0,29,85.0,8,2.0,7.0,1.0
27292,5929875,Central Park/Historic Harlem Studio,30788472,Manhattan,10026,40.802649161006606,-73.95008835684891,Entire home/apt,0.0,,120.0,1,,2,1.0,1.0,1.0
27296,1604489,Spacious and modern Chelsea loft,8548453,Manhattan,10001,40.74611007789189,-73.99208754488498,Entire home/apt,2.0,,320.0,3,87.0,4,2.0,2.0,1.0
27299,11959165,Charming 1 BR east of Central Park,13209857,Manhattan,10029,40.788701817552536,-73.94735780032529,Entire home/apt,1.0,,187.0,3,93.0,1,1.0,2.0,1.0
27300,424767,"Chic, Spacious Loft + Backyard",2103888,Manhattan,10016,40.74405989909655,-73.9827273072118,Entire home/apt,1.0,1200.0,260.0,125,99.0,4,1.0,2.0,1.0
27301,4308798,Upper East Side 1-Bedroom,16906759,Manhattan,10021,40.772538671789825,-73.96193113452435,Entire home/apt,1.0,,100.0,29,93.0,3,1.0,1.0,1.0
27303,10124161,One bedroom in cozy apartment!,51953654,Manhattan,10032,40.83339830933637,-73.94341017039588,Private room,1.0,,75.0,0,,2,2.0,1.0,1.0
27305,14318459,The Shangri-La of East Village,19107305,Manhattan,10009,40.72734393919804,-73.97726748278569,Entire home/apt,0.0,,200.0,0,,2,1.0,1.0,1.0
27306,9730936,FULL 2 Bed Apartment,3491682,Manhattan,10029,40.79809120055053,-73.9478495443666,Entire home/apt,2.0,,275.0,0,,3,1.5,2.0,1.0
27307,10250724,Amazing Location Times Square 2BR,52689310,Manhattan,10036,40.76279565693235,-73.99381865863741,Entire home/apt,2.0,,199.0,48,86.0,6,1.0,3.0,1.0
27309,14449514,Modern Chelsea apt. with views of Empire St. Bldg.,14383296,Manhattan,10011,40.74352865285674,-74.00399504258355,Entire home/apt,0.0,,185.0,4,93.0,3,1.0,2.0,1.0
27310,4837813,Private bedroom in Harlem!,24899335,Manhattan,10031,40.82262607435864,-73.95504270061949,Private room,1.0,,50.0,1,100.0,1,1.0,1.0,1.0
27311,2259813,Spacious 2 BR in North Chelsea,11540028,Manhattan,10001,40.74998703666395,-73.99686854550113,Entire home/apt,2.0,,1000.0,0,,5,1.0,2.0,1.0
27312,13531999,Great 2 BR in Times Sqaure,77529613,Manhattan,10018,40.752222634853936,-73.98380500594274,Entire home/apt,2.0,,285.0,7,77.0,5,1.0,2.0,1.0
27313,3570528,Cozy studio Midtown East,17977329,Manhattan,10016,40.74475717163697,-73.97481913472214,Entire home/apt,0.0,,90.0,0,,2,1.0,1.0,1.0
27317,31555,Luminous Beautiful West Vill Studio,135619,Manhattan,10014,40.73442037594075,-74.00302679177791,Entire home/apt,0.0,,125.0,15,88.0,2,1.0,1.0,1.0
27318,13138745,Spacious King Bedroom near Grand Central,73215977,Manhattan,10016,40.74870919140688,-73.97694541970179,Private room,1.0,,110.0,36,96.0,2,1.0,1.0,1.0
27320,1735489,Spacious Upper West Side apartment,4128039,Manhattan,10025,40.798693157913306,-73.96845386860423,Entire home/apt,2.0,,140.0,6,100.0,5,1.0,3.0,1.0
27322,5536560,A  Manhattan Experience,257479,Manhattan,10024,40.782573350866535,-73.9768145633603,Entire home/apt,2.0,,180.0,5,96.0,4,1.0,2.0,1.0
27324,424667,Private bed + private bath Times Sq,2111060,Manhattan,10036,40.75799350777278,-73.98196773097607,Private room,1.0,,97.0,129,94.0,2,1.0,1.0,1.0
27326,15733894,Ground floor East Village studio,101657708,Manhattan,10009,40.7274661695369,-73.98296597874673,Entire home/apt,0.0,,175.0,1,100.0,3,1.0,1.0,1.0
27328,4288483,Cozy private room 10 min Time sq B,16465321,Manhattan,10019,40.76431213304582,-73.99400478747339,Private room,1.0,,60.0,4,80.0,2,1.0,1.0,2.0
27329,5929758,Cozy room close to Time Sq. W50 S,16465321,Manhattan,10019,40.765835552086436,-73.9927007622387,Private room,1.0,,60.0,3,93.0,2,1.0,1.0,2.0
27330,13531930,"Manhattan 3br Duplex, Noho/W Village,Shop,Eat,Bars",62197555,Manhattan,10014,40.73246055334051,-74.002261060956,Entire home/apt,3.0,,493.0,16,84.0,9,2.0,9.0,1.0
27331,15498011,"Spacious, sunny room by the East River",3883506,Manhattan,10029,40.79521086612053,-73.93506497070061,Private room,1.0,,75.0,3,87.0,2,1.0,1.0,1.0
27332,10517265,Private Room in East Village,9338585,Manhattan,10009,40.72590354444058,-73.9845845088143,Private room,1.0,,95.0,13,76.0,2,1.0,1.0,1.0
